City_ID,City,Country,Date,Latitude,Longitude,Cloudiness (%),Humidity (%),Max Temp (C),Wind Speed (mph)
298,codrington,AU,2023-02-07 17:36:57,-38.2667,141.9667,59,66,17.27,5.61
299,schwarzenberg,DE,2023-02-07 17:36:58,50.55,12.7833,4,90,-7.74,1.67
300,qaanaaq,GL,2023-02-07 17:36:58,77.484,-69.3632,89,65,-31.22,2.35
301,hami,CN,2023-02-07 17:36:58,42.8,93.45,100,55,0.34,1.26
302,narsaq,GL,2023-02-07 17:34:00,60.9167,-46.05,0,68,-18.88,3.05
303,umzimvubu,,,,,,,,
304,qaqortoq,GL,2023-02-07 17:36:59,60.7167,-46.0333,0,67,-25.15,3.28
305,mys shmidta,,,,,,,,
306,semporna,MY,2023-02-07 17:37:00,4.4818,118.6112,100,89,24.78,2.17
307,tautira,PF,2023-02-07 17:36:46,-17.7333,-149.15,0,65,26.53,2.29
308,zhigansk,RU,2023-02-07 17:37:00,66.7697,123.3711,96,99,-46.33,2.3
309,ust-koksa,RU,2023-02-07 17:37:01,50.2696,85.6108,93,96,-12.02,0.57
310,bystryy istok,RU,2023-02-07 17:37:01,52.371,84.3873,100,96,-9.17,2.15
311,rio gallegos,AR,2023-02-07 17:36:51,-51.6226,-69.2181,40,48,18.03,9.77
312,sungaipenuh,ID,2023-02-07 17:37:03,-2.0833,101.3833,97,60,17.18,0.76
313,mackay,AU,2023-02-07 17:37:04,-21.15,149.2,98,81,27.6,8.91
314,avera,US,2023-02-07 17:37:06,33.194,-82.5271,94,55,19.73,1.79
315,sinnamary,GF,2023-02-07 17:37:08,5.3833,-52.95,32,90,24.52,5.28
316,sibolga,ID,2023-02-07 17:37:08,1.7427,98.7792,100,73,23.06,2.17
317,moussoro,TD,2023-02-07 17:37:09,13.6408,16.4901,100,18,21.6,6.42
318,hamilton,US,2023-02-07 17:29:52,39.1834,-84.5333,100,80,13.01,4.12
319,goderich,CA,2023-02-07 17:33:38,43.7501,-81.7165,100,93,2.18,5.66
320,guerrero negro,MX,2023-02-07 17:35:40,27.9769,-114.0611,1,20,22,0.77
321,manavalakurichi,IN,2023-02-07 17:37:14,8.1333,77.3,48,72,23.77,2.03
322,astoria,US,2023-02-07 17:37:14,46.1879,-123.8313,100,86,10.94,7.2
323,carbondale,US,2023-02-07 17:36:38,37.7273,-89.2168,100,93,10,2.57
324,mount isa,AU,2023-02-07 17:33:37,-20.7333,139.5,75,69,27.87,4.12
325,seattle,US,2023-02-07 17:35:41,47.6062,-122.3321,40,86,11.08,7.2
326,keffi,NG,2023-02-07 17:37:19,8.8486,7.8736,41,15,26.65,1.84
327,yakeshi,CN,2023-02-07 17:37:20,49.2833,120.7333,100,100,-28.3,0.42
328,vrangel,RU,2023-02-07 17:37:21,42.7297,133.0839,46,61,-6.95,2.51
329,gazli,UZ,2023-02-07 17:37:22,40.1333,63.45,99,53,7.42,5.69
330,rorvik,NO,2023-02-07 17:37:22,64.8621,11.2373,20,81,4.99,5.14
331,sembakung,ID,2023-02-07 17:37:23,3.8167,117.25,100,99,21.72,0.86
332,virginia beach,US,2023-02-07 17:37:24,36.8529,-75.978,0,63,14.04,2.06
333,alyangula,AU,2023-02-07 17:37:26,-13.8483,136.4192,100,68,29.11,1.69
334,zvecka,RS,2023-02-07 17:37:26,44.6389,20.1647,5,81,-2.27,0.45
335,itarema,BR,2023-02-07 17:37:27,-2.9248,-39.9167,100,78,26.28,5.16
336,mezhdurechensk,RU,2023-02-07 17:37:28,53.6942,88.0603,100,97,-6.71,1.24
337,patti,IN,2023-02-07 17:37:29,31.2808,74.8572,41,52,10.04,1.53
338,arlit,NE,2023-02-07 17:37:30,18.7369,7.3853,100,13,23.95,2.7
339,san quintin,MX,2023-02-07 17:37:33,30.4833,-115.95,0,41,17.52,4.72
340,meulaboh,ID,2023-02-07 17:37:34,4.1363,96.1285,100,83,23.82,1.27
341,nuuk,GL,2023-02-07 17:35:20,64.1835,-51.7216,75,78,-12.66,1.54
342,atar,MR,2023-02-07 17:37:35,20.5169,-13.0499,94,23,16.98,5.44
343,salalah,OM,2023-02-07 17:37:36,17.0151,54.0924,0,43,21.05,1.54
344,mokhsogollokh,RU,2023-02-07 17:37:36,61.4681,128.9203,100,100,-41.94,0.97
345,chitral,PK,2023-02-07 17:37:37,35.8462,71.7858,1,50,-3.76,3.92
346,ballina,AU,2023-02-07 17:37:37,-28.8667,153.5667,100,95,22.23,2.86
347,haines junction,CA,2023-02-07 17:37:38,60.7522,-137.5108,76,86,-2.03,0.51
348,acapulco,MX,2023-02-07 17:33:25,16.8634,-99.8901,20,65,28.9,6.69
349,usinsk,RU,2023-02-07 17:37:38,65.9939,57.5281,100,94,-11.34,12
350,asau,RO,2023-02-07 17:37:39,46.4333,26.4,100,97,-4.49,1.68
351,olafsvik,IS,2023-02-07 17:37:39,64.8945,-23.7142,100,66,-2.87,11.82
352,padang,ID,2023-02-07 17:37:39,-0.9492,100.3543,99,68,24.24,1.57
353,amderma,,,,,,,,
354,lagoa,PT,2023-02-07 17:37:40,39.05,-27.9833,72,60,13.16,6.71
355,pakwach,,,,,,,,
356,hervey bay,AU,2023-02-07 17:37:41,-25.2986,152.8535,69,60,26.12,9.05
357,sokoni,TZ,2023-02-07 17:37:41,-6.4333,39.55,98,78,27.25,5.69
358,podor,MR,2023-02-07 17:37:42,16.6527,-14.9587,0,43,22.97,1.03
359,batagay,RU,2023-02-07 17:37:42,67.6333,134.6333,45,99,-49.44,1.22
360,cabo san lucas,MX,2023-02-07 17:37:42,22.8909,-109.9124,85,54,26.45,1.79
361,orlik,RU,2023-02-07 17:37:43,52.5178,99.825,34,96,-27.73,1.21
362,souillac,MU,2023-02-07 17:37:43,-20.5167,57.5167,75,78,26.21,4.63
363,akyab,MM,2023-02-07 17:37:44,20.15,92.9,0,68,17.68,3.03
364,bacuit,,,,,,,,
365,tanout,NE,2023-02-07 17:37:44,14.9709,8.8879,51,16,19.3,5.26
366,fevralsk,,,,,,,,
367,summerville,US,2023-02-07 17:37:45,33.0185,-80.1757,0,57,18.97,4.12
368,tura,IN,2023-02-07 17:32:53,25.5198,90.2201,19,50,14.89,1.57
369,koungou,YT,2023-02-07 17:37:46,-12.7336,45.2042,0,83,26.84,3.6
370,malinovoye ozero,RU,2023-02-07 17:37:47,51.6753,79.7825,92,100,-20.59,1.88
371,binzhou,CN,2023-02-07 17:37:47,37.3667,118.0167,73,63,-1.45,2.92
372,santiago de chuco,PE,2023-02-07 17:37:47,-8.15,-78.1833,69,78,13.31,1.28
373,margate,GB,2023-02-07 17:33:43,51.3813,1.3862,9,64,1.28,1.77
374,lata,PT,2023-02-07 17:37:48,40.1629,-8.3327,4,78,5.6,1.76
375,haverfordwest,GB,2023-02-07 17:37:48,51.8017,-4.9691,78,87,2.77,2.14
376,khani,GE,2023-02-07 17:37:49,41.9563,42.9566,100,98,-2.24,1.99
377,itaituba,BR,2023-02-07 17:37:49,-4.2761,-55.9836,99,98,23.52,0.25
378,north bend,US,2023-02-07 17:36:40,43.4065,-124.2243,100,93,12.73,7.72
379,dongsheng,CN,2023-02-07 17:37:50,39.8161,109.9776,50,59,-6.87,3.7
380,shache,CN,2023-02-07 17:36:36,38.4167,77.2406,0,66,-1.89,3.09
381,samarai,PG,2023-02-07 17:37:50,-10.6167,150.6667,100,79,27.39,4.59
382,belaya gora,RU,2023-02-07 17:37:50,68.5333,146.4167,94,100,-43.97,1.36
383,constitucion,CL,2023-02-07 17:33:50,-35.3333,-72.4167,10,62,18.95,4.38
384,russell,US,2023-02-07 17:36:40,32.3502,-85.1999,0,40,21.6,2.06
385,pangnirtung,CA,2023-02-07 17:37:51,66.1451,-65.7125,0,75,-35,1.54
386,ambunti,PG,2023-02-07 17:37:51,-4.2365,142.8448,100,99,23.36,0.81
387,saint-augustin,CA,2023-02-07 17:37:52,51.226,-58.6502,1,86,-19.67,1.83
388,tateyama,JP,2023-02-07 17:37:52,34.9833,139.8667,99,81,8.94,6.16
389,batagay-alyta,RU,2023-02-07 17:37:53,67.8006,130.4114,100,100,-35.56,0.39
390,livingston,GB,2023-02-07 17:37:53,55.9029,-3.5226,40,90,7.37,1.54
391,dakar,SN,2023-02-07 17:35:00,14.6937,-17.4441,0,82,20.49,5.14
392,norden,DE,2023-02-07 17:37:53,53.6,7.2,7,74,-1.7,2.93
393,kangaatsiaq,GL,2023-02-07 17:37:54,68.3065,-53.4641,100,85,-27.74,1.76
394,jinxi,CN,2023-02-07 17:37:54,30.4323,116.2922,100,84,9.54,4.09
395,mattru,SL,2023-02-07 17:37:55,7.6244,-11.8332,100,77,23.68,0.81
396,ozgon,,,,,,,,
397,high level,CA,2023-02-07 17:37:55,58.5169,-117.136,20,51,1.06,4.63
398,mehamn,NO,2023-02-07 17:37:55,71.0357,27.8492,100,69,1.97,13.89
399,kieta,PG,2023-02-07 17:35:39,-6.2167,155.6333,89,79,27.72,3.83
400,pesnica pri mariboru,SI,2023-02-07 17:37:56,46.6069,15.6767,1,78,-5.82,2.06
401,sola,VU,2023-02-07 17:37:56,-13.8833,167.55,100,76,27.94,6.53
402,honiara,SB,2023-02-07 17:37:56,-9.4333,159.95,100,71,28.92,2.3
403,gopalpur,IN,2023-02-07 17:37:57,19.2667,84.9167,1,83,20.37,2.51
404,fomboni,KM,2023-02-07 17:37:57,-12.28,43.7425,100,78,27.66,5.68
405,krasnoyarsk,RU,2023-02-07 17:34:40,56.0097,92.7917,100,94,-15.78,1.75
406,tabou,CI,2023-02-07 17:37:58,4.423,-7.3528,100,86,26.37,2.69
407,slave lake,CA,2023-02-07 17:37:58,55.2834,-114.769,0,41,2.99,5.14
408,saravan,AM,2023-02-07 17:37:58,39.7196,45.6483,100,95,-3.77,0.55
409,wamba,NG,2023-02-07 17:37:59,8.9333,8.6,67,16,24.63,1.94
410,sur,OM,2023-02-07 17:37:59,22.5667,59.5289,32,57,22.63,4.24
411,kamenka,RU,2023-02-07 17:37:59,51.3223,42.7678,9,95,-13.97,3.57
412,mozarlandia,BR,2023-02-07 17:38:00,-14.7447,-50.5706,66,79,25.31,2.5
413,komsomolskiy,UZ,2023-02-07 17:33:40,40.4272,71.7189,10,80,1.4,3.09
414,kholm,RU,2023-02-07 17:38:00,59.2667,32.85,100,92,-3.89,5
415,nalut,LY,2023-02-07 17:38:00,30.3333,10.85,100,52,15.03,6.93
416,ciamis,ID,2023-02-07 17:38:01,-7.3257,108.3534,100,95,22.82,0.85
417,los llanos de aridane,ES,2023-02-07 17:38:01,28.6585,-17.9182,100,85,14.86,5.14
418,roald,NO,2023-02-07 17:38:02,62.5833,6.1333,40,57,8.08,11.32
419,baturaja,ID,2023-02-07 17:38:04,-4.1333,104.1667,100,98,22.78,0.73
420,vaitupu,,,,,,,,
421,woodland,US,2023-02-07 17:37:19,38.6785,-121.7733,100,61,16.51,1.54
422,panguipulli,CL,2023-02-07 17:38:08,-39.6333,-72.3333,0,36,24.92,2.55
423,iberia,US,2023-02-07 17:38:10,29.9502,-91.7507,40,57,26.04,5.66
424,pithoragarh,IN,2023-02-07 17:38:12,29.5833,80.2167,2,55,3.74,1.5
425,labuhan,ID,2023-02-07 17:38:13,-6.8844,112.2051,100,90,24.37,3.7
426,ozernovskiy,RU,2023-02-07 17:38:14,51.5,156.5167,100,91,-9.64,2
427,mizan teferi,ET,2023-02-07 17:38:15,6.9833,35.5833,43,50,19.27,1.11
428,abu dhabi,AE,2023-02-07 17:28:39,24.4667,54.3667,0,31,26.01,2.57
429,umea,SE,2023-02-07 17:38:16,63.8284,20.2597,96,100,-1.72,1.54
430,salinas,US,2023-02-07 17:35:09,36.6777,-121.6555,0,61,17.05,2.57
431,tyazhinskiy,RU,2023-02-07 17:38:19,56.116,88.524,100,93,-11.64,3.57
432,pulandian,CN,2023-02-07 17:38:19,39.3953,121.9669,0,46,-3.1,2.53
433,tibati,CM,2023-02-07 17:38:20,6.4667,12.6333,29,19,21.24,1.97
434,mogadishu,SO,2023-02-07 17:38:21,2.0371,45.3438,38,85,24.7,8.25
435,ipixuna,BR,2023-02-07 17:38:22,-1.7625,-48.8043,96,97,23.6,2
436,morro bay,US,2023-02-07 17:34:58,35.3658,-120.8499,34,62,19.03,1.34
437,mindif,CM,2023-02-07 17:38:23,10.3976,14.4363,51,17,25.22,5.46
438,ouegoa,NC,2023-02-07 17:38:24,-20.35,164.4333,88,78,27.78,1.4
439,northam,GB,2023-02-07 17:38:28,51.0333,-4.2167,1,89,3.67,3.18
440,namatanai,PG,2023-02-07 17:38:29,-3.6667,152.4333,100,77,27.51,2.19
441,puri,IN,2023-02-07 17:38:33,19.8,85.85,1,78,23.23,4.34
442,san antonio,US,2023-02-07 17:37:25,29.4241,-98.4936,100,83,22.29,2.06
443,lumeje,AO,2023-02-07 17:38:34,-11.55,20.7833,100,94,17.71,1.79
444,sabang,ID,2023-02-07 17:38:35,5.8933,95.3214,90,74,27.22,5.64
445,adolfo lopez mateos,MX,2023-02-07 17:38:35,28.4667,-107.3,0,9,14.4,12.21
446,kenner,US,2023-02-07 17:34:53,29.9941,-90.2417,75,66,25.56,5.14
447,lethem,GY,2023-02-07 17:38:36,3.3803,-59.7968,78,61,28.3,4.7
448,yar-sale,RU,2023-02-07 17:38:36,66.8333,70.8333,99,91,-19.12,6.85
449,olga,RU,2023-02-07 17:38:37,43.7444,135.2892,96,75,-10.4,2.23
450,yazd,IR,2023-02-07 17:37:07,31.8972,54.3675,40,31,15.06,8.23
451,nelson bay,AU,2023-02-07 17:38:37,-32.7167,152.15,33,69,26.72,4.47
452,sorland,NO,2023-02-07 17:36:49,67.667,12.6934,100,77,5.92,18.9
453,victor harbor,AU,2023-02-07 17:38:38,-35.5667,138.6167,0,83,17.78,4.23
454,plastun,RU,2023-02-07 17:38:38,44.7561,136.2939,51,81,-11.9,2.57
455,broome,US,2023-02-07 17:35:47,42.2506,-75.833,100,67,5.81,5.81
456,puerto escondido,MX,2023-02-07 17:38:39,15.85,-97.0667,40,58,29.46,3.09
457,rudnogorsk,RU,2023-02-07 17:38:39,57.2639,103.7519,100,97,-17.52,0.97
458,teguise,ES,2023-02-07 17:38:40,29.0605,-13.564,20,67,14.12,1.03
459,evensk,RU,2023-02-07 17:38:40,61.95,159.2333,74,75,-29.66,3.95
460,la rochelle,FR,2023-02-07 17:38:41,46.1667,-1.15,0,81,4.4,5.14
461,bilibino,RU,2023-02-07 17:38:41,68.0546,166.4372,100,100,-39.69,0.1
462,san ignacio,BZ,2023-02-07 17:38:41,17.1561,-89.0714,40,70,29.08,0
463,oriximina,BR,2023-02-07 17:38:42,-1.7656,-55.8661,99,92,24.57,1.07
464,phan thiet,VN,2023-02-07 17:38:42,10.9333,108.1,65,81,22.55,2.45
465,oxford,GB,2023-02-07 17:35:33,51.7522,-1.256,7,94,1.8,1.03
466,cairns,AU,2023-02-07 17:34:53,-16.9167,145.7667,94,82,30.06,2.57
467,boa vista,BR,2023-02-07 17:38:43,2.8197,-60.6733,20,54,29.99,3.6
468,kapit,MY,2023-02-07 17:38:43,2.0167,112.9333,96,99,22.09,0.57
469,whitehorse,CA,2023-02-07 17:38:43,60.7161,-135.0538,20,59,-2.57,6.69
470,qandahar,,,,,,,,
471,belmonte,BR,2023-02-07 17:38:44,-15.8631,-38.8828,6,76,26.27,4.72
472,kaharlyk,UA,2023-02-07 17:38:45,49.8623,30.8282,21,94,-8.09,3.56
473,ulladulla,AU,2023-02-07 17:37:25,-35.35,150.4667,100,90,18.66,2.27
474,bazarnyye mataki,RU,2023-02-07 17:38:45,54.8833,49.9333,73,100,-23.46,1.77
475,santa cruz,BO,2023-02-07 17:35:38,-17.8,-63.1667,75,69,29.7,4.63
476,vorobyevka,RU,2023-02-07 17:38:46,50.6451,40.9245,7,94,-12.88,4.68
477,uruzgan,AF,2023-02-07 17:38:46,32.8333,66,100,74,3.11,2.62
478,dongying,CN,2023-02-07 17:38:46,37.4564,118.4856,45,69,-0.85,2.93
479,baruun-urt,MN,2023-02-07 17:38:47,46.6806,113.2792,4,90,-20.77,2.64
480,kalabo,ZM,2023-02-07 17:38:47,-14.97,22.6814,100,93,19.11,3.06
481,bismarck,US,2023-02-07 17:38:48,46.8083,-100.7837,0,71,4.91,4.63
482,tekirdag,TR,2023-02-07 17:38:48,40.978,27.5085,9,75,-2.36,7.16
483,gilazi,,,,,,,,
484,veraval,IN,2023-02-07 17:38:49,20.9,70.3667,1,67,20.89,3.07
485,sumbawa,,,,,,,,
486,planadas,CO,2023-02-07 17:38:49,3.197,-75.6451,60,76,30.24,0.42
487,neiafu,TO,2023-02-07 17:38:49,-18.65,-173.9833,75,78,28.38,3.6
488,sao miguel do araguaia,BR,2023-02-07 17:38:50,-13.275,-50.1628,25,75,25.26,0.33
489,leon,MX,2023-02-07 17:30:42,21.1167,-101.6667,7,23,26.03,0.79
490,lianran,CN,2023-02-07 17:38:50,24.9227,102.485,0,56,6.3,1.34
491,kangasala,FI,2023-02-07 17:38:51,61.4638,24.076,100,100,1.19,2.21
492,belyy yar,RU,2023-02-07 17:38:51,53.6039,91.3903,100,93,-15.06,1
493,beloha,MG,2023-02-07 17:38:51,-25.1667,45.05,100,85,22.96,2.32
494,shkotovo-26,,,,,,,,
495,bumba,CD,2023-02-07 17:38:52,2.1833,22.4667,96,35,25.32,0.62
496,unity,CA,2023-02-07 17:38:53,52.4501,-109.1682,83,94,-0.97,2.69
497,verkhoturye,RU,2023-02-07 17:38:53,58.8627,60.8054,90,100,-23.73,1.7
498,caraquet,CA,2023-02-07 17:38:53,47.7941,-64.9386,56,94,-7.7,1.57
499,mayumba,GA,2023-02-07 17:38:54,-3.432,10.6554,41,87,25.32,1
500,seoul,KR,2023-02-07 17:35:38,37.5683,126.9778,0,93,-1.31,0.51
501,port-cartier,CA,2023-02-07 17:38:54,50.0334,-66.8654,100,84,-7.18,4.59
502,tessalit,ML,2023-02-07 17:38:55,20.1986,1.0114,97,15,23.34,1.19
503,gualeguay,AR,2023-02-07 17:38:55,-33.1416,-59.3097,0,19,31.06,3.64
504,chincha alta,PE,2023-02-07 17:38:55,-13.4099,-76.1323,17,76,26.33,2.09
505,isangel,VU,2023-02-07 17:38:56,-19.55,169.2667,75,89,28.06,1.03
506,kruisfontein,ZA,2023-02-07 17:38:56,-34.0033,24.7314,100,79,19.21,1.9
507,venado tuerto,AR,2023-02-07 17:38:56,-33.7456,-61.9688,0,22,32.09,1.96
508,shangrao,CN,2023-02-07 17:38:57,28.4532,117.9686,100,94,10.56,2.84
509,kushima,JP,2023-02-07 17:38:57,31.4583,131.2333,100,91,9.35,2.67
510,mrirt,,,,,,,,
511,alta floresta,BR,2023-02-07 17:38:58,-9.8756,-56.0861,100,92,22.87,1.21
512,aswan,EG,2023-02-07 17:38:58,24.0934,32.907,0,40,11.61,2.57
513,ayan,RU,2023-02-07 17:38:59,56.45,138.1667,24,81,-31.46,3.8
514,iwaki,JP,2023-02-07 17:38:59,37.05,140.8833,100,85,5.01,0.45
515,dwarka,IN,2023-02-07 17:39:00,22.2394,68.9678,27,64,21.03,3.88
516,abbeville,FR,2023-02-07 17:39:00,50.1,1.8333,80,68,-2.02,1.68
517,illapel,CL,2023-02-07 17:36:12,-31.6308,-71.1653,0,50,26.2,2.76
518,maua,BR,2023-02-07 17:39:01,-23.6678,-46.4614,94,96,22.42,2.4
519,rocha,UY,2023-02-07 17:37:26,-34.4833,-54.3333,29,68,22.81,4.63
520,onda,ES,2023-02-07 17:39:04,39.9667,-0.25,69,67,9.94,3.13
521,saint-pierre,RE,2023-02-07 17:39:05,-21.3393,55.4781,20,78,25.82,2.57
522,savelugu,GH,2023-02-07 17:39:06,9.6244,-0.8253,100,33,32.32,0.8
523,havelock,US,2023-02-07 17:39:08,34.8791,-76.9013,0,60,16,3.6
524,sandila,IN,2023-02-07 17:39:09,27.0833,80.5167,0,65,13.16,3.7
525,aktau,KZ,2023-02-07 17:39:10,43.65,51.2,100,72,3.32,5.45
526,vazante,BR,2023-02-07 17:39:12,-17.9869,-46.9078,66,83,22.59,2.41
527,dapaong,TG,2023-02-07 17:39:13,10.8639,0.205,85,16,30.32,2.72
528,faya,SA,2023-02-07 17:39:13,18.3851,42.4509,36,79,12.06,1.48
529,hefei,CN,2023-02-07 17:39:14,31.8639,117.2808,100,81,7.01,3
530,qurayyat,SA,2023-02-07 17:39:15,31.3318,37.3428,75,66,8.1,4.12
531,wladyslawowo,PL,2023-02-07 17:39:16,54.7909,18.4009,80,87,0.82,4.47
532,santa maria,BR,2023-02-07 17:39:17,-29.6842,-53.8069,20,33,30.61,1.54
533,malakal,SS,2023-02-07 17:39:18,9.5334,31.6605,0,14,25.81,4.52
534,lubango,AO,2023-02-07 17:39:19,-14.9172,13.4925,95,83,15.65,1.2
535,andenes,NO,2023-02-07 17:39:20,69.3143,16.1194,40,60,3.99,9.77
536,ngunguru,NZ,2023-02-07 17:39:22,-35.6167,174.5,63,57,21.5,3.91
537,luba,GQ,2023-02-07 17:39:23,3.4568,8.5547,58,78,26.94,2.99
538,maiduguri,NG,2023-02-07 17:39:25,11.8464,13.1603,89,23,21.75,4.08
539,tabuk,PH,2023-02-07 17:39:25,17.4189,121.4443,35,94,21.7,0.3
540,yulara,AU,2023-02-07 17:39:27,-25.2406,130.9889,0,27,29.22,3.23
541,touros,BR,2023-02-07 17:39:30,-5.1989,-35.4608,70,67,26.6,7.15
542,inverell,AU,2023-02-07 17:39:31,-29.7833,151.1167,57,62,25.06,1.34
543,montecristo,CO,2023-02-07 17:39:33,8.2971,-74.4733,65,61,29.79,0.33
544,deputatskiy,RU,2023-02-07 17:35:19,69.3,139.9,58,99,-43.67,1.9
545,abiy adi,,,,,,,,
546,chapada dos guimaraes,BR,2023-02-07 17:39:36,-15.4606,-55.7497,60,89,24.81,0.49
547,amahai,ID,2023-02-07 17:39:37,-3.3333,128.9167,100,80,26.1,1.45
548,yokadouma,CM,2023-02-07 17:39:37,3.5167,15.05,36,27,21.05,0.48
549,boa viagem,BR,2023-02-07 17:39:38,-5.1275,-39.7322,96,54,25.63,0.77
550,esmeraldas,BR,2023-02-07 17:39:38,-19.7625,-44.3139,70,86,23.58,0.3
551,cardston,CA,2023-02-07 17:39:38,49.2,-113.3019,99,48,5.16,1.54
552,valga,EE,2023-02-07 17:39:39,57.7778,26.0473,100,90,-2.22,0.89
553,chimbote,PE,2023-02-07 17:39:41,-9.0853,-78.5783,11,76,23.19,3.82
554,potsdam,DE,2023-02-07 17:39:41,52.3989,13.0657,52,83,0.06,1.45
555,jinka,ET,2023-02-07 17:39:41,5.65,36.65,3,34,19.7,0.67
556,natal,BR,2023-02-07 17:38:48,-5.795,-35.2094,20,65,26.36,4.63
557,rtishchevo,RU,2023-02-07 17:39:42,52.2604,43.7874,19,97,-15.95,3.4
558,antofagasta,CL,2023-02-07 17:33:45,-23.65,-70.4,88,81,22.6,3.25
559,tiznit,MA,2023-02-07 17:39:42,29.5833,-9.5,6,89,8.49,0.87
560,nexo,DK,2023-02-07 17:39:44,55.0607,15.1306,89,73,3.05,5.93
561,egvekinot,RU,2023-02-07 17:39:47,66.3167,-179.1667,98,87,-29.86,3.87
562,korla,CN,2023-02-07 17:39:47,41.7597,86.1469,73,85,-1.45,0.75
563,chicama,PE,2023-02-07 17:39:47,-7.8447,-79.1469,4,64,22.3,3.96
564,puerto ayacucho,VE,2023-02-07 17:39:48,5.6639,-67.6236,94,58,28.76,1.27
565,prainha,BR,2023-02-07 17:37:46,-1.8,-53.48,85,95,23.86,1.24
566,porosozero,RU,2023-02-07 17:39:48,62.7191,32.727,100,94,-2.45,4.41
567,valdivia,CL,2023-02-07 17:39:49,-39.8142,-73.2459,0,53,27.05,0.85
568,weligama,LK,2023-02-07 17:39:49,5.9667,80.4167,53,91,23.55,1.68
569,lahat,ID,2023-02-07 17:39:50,-3.8,103.5333,95,91,21.99,1.03
570,maghama,,,,,,,,
571,eyl,SO,2023-02-07 17:39:51,7.9803,49.8164,43,74,24.13,5.99
572,boguchany,RU,2023-02-07 17:39:52,58.3814,97.4531,100,97,-13.15,1.09
573,katherine,AU,2023-02-07 17:39:52,-14.4667,132.2667,85,83,27.18,1.54
574,jalu,LY,2023-02-07 17:39:55,29.0331,21.5482,100,54,10.94,3.52
575,la paz,BO,2023-02-07 17:35:43,-16.5,-68.15,75,81,10.99,4.63
576,chenzhou,CN,2023-02-07 17:39:56,25.8,113.0333,99,98,8.93,1.54
577,matara,LK,2023-02-07 17:39:56,5.9485,80.5353,62,91,23.43,2.02
578,udomlya,RU,2023-02-07 17:39:56,57.8794,34.9925,99,89,-4.63,4.2
579,oliveira,BR,2023-02-07 17:37:41,-20.6964,-44.8272,89,89,20.29,1.01
580,camana,PE,2023-02-07 17:37:36,-16.6228,-72.7111,62,82,24.36,3.4
581,matamoros,MX,2023-02-07 17:39:57,25.5333,-103.25,75,16,27.28,2.06
582,homer,US,2023-02-07 17:35:22,59.6425,-151.5483,100,81,-1.22,8.75
583,chumikan,RU,2023-02-07 17:39:58,54.7183,135.315,35,89,-31.79,4.53
584,kasungu,MW,2023-02-07 17:39:58,-13.0333,33.4833,78,97,17.22,0.79
585,shimoda,JP,2023-02-07 17:39:59,34.6667,138.95,89,76,8.95,2.69
586,chapais,CA,2023-02-07 17:39:59,49.7834,-74.8492,100,95,-7.12,5.37
587,beaverlodge,CA,2023-02-07 17:40:00,55.2166,-119.4361,91,89,-0.36,1.1
588,cumberland,US,2023-02-07 17:40:00,35.0502,-78.8664,0,31,18.28,4.63
589,sable-sur-sarthe,FR,2023-02-07 17:40:00,47.8376,-0.3329,8,83,1.63,3.29
590,luanda,AO,2023-02-07 17:38:33,-8.8368,13.2343,75,83,26,3.6
